Country Name,Country Code,Indicator Name,Indicator Code,values
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,24569079488.0
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,42686580021.0
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,779000000000.0
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,48015259.88
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,57003712892.0
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,32927025620.0
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,131000000000.0
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,23300000000000.0
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,65344408987.0
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,20700000000000.0
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,52870108215.0
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,884329629.6
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,3923000000.0
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,310000000000.0
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,914736985.4
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,86700000000000.0
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,878448433.4
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,7878759715.0
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,21606160663.0
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,405000000000.0
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,26311507274.0
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,34156069918.0
Aruba,ABW,Gini index,SI.POV.GINI,
Africa Eastern and Southern,AFE,Gini index,SI.POV.GINI,
Afghanistan,AFG,Gini index,SI.POV.GINI,
Africa Western and Central,AFW,Gini index,SI.POV.GINI,
Angola,AGO,Gini index,SI.POV.GINI,51.3
Albania,ALB,Gini index,SI.POV.GINI,30.1
Andorra,AND,Gini index,SI.POV.GINI,
Arab World,ARB,Gini index,SI.POV.GINI,
United Arab Emirates,ARE,Gini index,SI.POV.GINI,26.4
Argentina,ARG,Gini index,SI.POV.GINI,41.7
Armenia,ARM,Gini index,SI.POV.GINI,34.4
American Samoa,ASM,Gini index,SI.POV.GINI,
Antigua and Barbuda,ATG,Gini index,SI.POV.GINI,
Australia,AUS,Gini index,SI.POV.GINI,34.3
Austria,AUT,Gini index,SI.POV.GINI,30.8
Azerbaijan,AZE,Gini index,SI.POV.GINI,
Burundi,BDI,Gini index,SI.POV.GINI,
Belgium,BEL,Gini index,SI.POV.GINI,27.2
Benin,BEN,Gini index,SI.POV.GINI,37.9
Burkina Faso,BFA,Gini index,SI.POV.GINI,43.0
Bangladesh,BGD,Gini index,SI.POV.GINI,
Bulgaria,BGR,Gini index,SI.POV.GINI,41.3
Bahrain,BHR,Gini index,SI.POV.GINI,
"Bahamas, The",BHS,Gini index,SI.POV.GINI,
Bosnia and Herzegovina,BIH,Gini index,SI.POV.GINI,
Belarus,BLR,Gini index,SI.POV.GINI,25.2
Belize,BLZ,Gini index,SI.POV.GINI,
Bermuda,BMU,Gini index,SI.POV.GINI,
Bolivia,BOL,Gini index,SI.POV.GINI,42.6
Brazil,BRA,Gini index,SI.POV.GINI,53.9
Barbados,BRB,Gini index,SI.POV.GINI,
Brunei Darussalam,BRN,Gini index,SI.POV.GINI,
Bhutan,BTN,Gini index,SI.POV.GINI,
Botswana,BWA,Gini index,SI.POV.GINI,
Central African Republic,CAF,Gini index,SI.POV.GINI,
Canada,CAN,Gini index,SI.POV.GINI,32.5
Central Europe and the Baltics,CEB,Gini index,SI.POV.GINI,
Switzerland,CHE,Gini index,SI.POV.GINI,33.1
Channel Islands,CHI,Gini index,SI.POV.GINI,
Chile,CHL,Gini index,SI.POV.GINI,
China,CHN,Gini index,SI.POV.GINI,38.5
Cote d'Ivoire,CIV,Gini index,SI.POV.GINI,37.2
Cameroon,CMR,Gini index,SI.POV.GINI,
"Congo, Dem. Rep.",COD,Gini index,SI.POV.GINI,
"Congo, Rep.",COG,Gini index,SI.POV.GINI,
Colombia,COL,Gini index,SI.POV.GINI,50.4
Comoros,COM,Gini index,SI.POV.GINI,
Cabo Verde,CPV,Gini index,SI.POV.GINI,
Costa Rica,CRI,Gini index,SI.POV.GINI,48.0
Caribbean small states,CSS,Gini index,SI.POV.GINI,
Cuba,CUB,Gini index,SI.POV.GINI,
Curacao,CUW,Gini index,SI.POV.GINI,
Cayman Islands,CYM,Gini index,SI.POV.GINI,
Cyprus,CYP,Gini index,SI.POV.GINI,32.7
Czechia,CZE,Gini index,SI.POV.GINI,25.0
Germany,DEU,Gini index,SI.POV.GINI,31.9
Djibouti,DJI,Gini index,SI.POV.GINI,
Dominica,DMA,Gini index,SI.POV.GINI,
Denmark,DNK,Gini index,SI.POV.GINI,28.2
Dominican Republic,DOM,Gini index,SI.POV.GINI,43.7
Algeria,DZA,Gini index,SI.POV.GINI,
East Asia & Pacific (excluding high income),EAP,Gini index,SI.POV.GINI,
Early-demographic dividend,EAR,Gini index,SI.POV.GINI,
East Asia & Pacific,EAS,Gini index,SI.POV.GINI,
Europe & Central Asia (excluding high income),ECA,Gini index,SI.POV.GINI,
Europe & Central Asia,ECS,Gini index,SI.POV.GINI,
Ecuador,ECU,Gini index,SI.POV.GINI,45.4
"Egypt, Arab Rep.",EGY,Gini index,SI.POV.GINI,
Euro area,EMU,Gini index,SI.POV.GINI,
Eritrea,ERI,Gini index,SI.POV.GINI,
Spain,ESP,Gini index,SI.POV.GINI,34.7
Estonia,EST,Gini index,SI.POV.GINI,30.3
Ethiopia,ETH,Gini index,SI.POV.GINI,
European Union,EUU,Gini index,SI.POV.GINI,
Fragile and conflict affected situations,FCS,Gini index,SI.POV.GINI,
Finland,FIN,Gini index,SI.POV.GINI,27.3
Fiji,FJI,Gini index,SI.POV.GINI,
France,FRA,Gini index,SI.POV.GINI,32.4
Faroe Islands,FRO,Gini index,SI.POV.GINI,
"Micronesia, Fed. Sts.",FSM,Gini index,SI.POV.GINI,
Gabon,GAB,Gini index,SI.POV.GINI,
United Kingdom,GBR,Gini index,SI.POV.GINI,33.7
Georgia,GEO,Gini index,SI.POV.GINI,36.4
Ghana,GHA,Gini index,SI.POV.GINI,
Gibraltar,GIB,Gini index,SI.POV.GINI,
Guinea,GIN,Gini index,SI.POV.GINI,29.6
"Gambia, The",GMB,Gini index,SI.POV.GINI,
Guinea-Bissau,GNB,Gini index,SI.POV.GINI,34.8
Equatorial Guinea,GNQ,Gini index,SI.POV.GINI,
Greece,GRC,Gini index,SI.POV.GINI,32.9
Grenada,GRD,Gini index,SI.POV.GINI,43.8
Greenland,GRL,Gini index,SI.POV.GINI,
Guatemala,GTM,Gini index,SI.POV.GINI,
Guam,GUM,Gini index,SI.POV.GINI,
Guyana,GUY,Gini index,SI.POV.GINI,
High income,HIC,Gini index,SI.POV.GINI,
"Hong Kong SAR, China",HKG,Gini index,SI.POV.GINI,
Honduras,HND,Gini index,SI.POV.GINI,48.9
Heavily indebted poor countries (HIPC),HPC,Gini index,SI.POV.GINI,
Croatia,HRV,Gini index,SI.POV.GINI,29.7
Haiti,HTI,Gini index,SI.POV.GINI,
Hungary,HUN,Gini index,SI.POV.GINI,29.6
IBRD only,IBD,Gini index,SI.POV.GINI,
IDA & IBRD total,IBT,Gini index,SI.POV.GINI,
IDA total,IDA,Gini index,SI.POV.GINI,
IDA blend,IDB,Gini index,SI.POV.GINI,
Indonesia,IDN,Gini index,SI.POV.GINI,36.3
IDA only,IDX,Gini index,SI.POV.GINI,
Isle of Man,IMN,Gini index,SI.POV.GINI,
India,IND,Gini index,SI.POV.GINI,34.5
Not classified,INX,Gini index,SI.POV.GINI,
Ireland,IRL,Gini index,SI.POV.GINI,30.6
"Iran, Islamic Rep.",IRN,Gini index,SI.POV.GINI,37.4
Iraq,IRQ,Gini index,SI.POV.GINI,
Iceland,ISL,Gini index,SI.POV.GINI,
Israel,ISR,Gini index,SI.POV.GINI,38.6
Italy,ITA,Gini index,SI.POV.GINI,35.2
Jamaica,JAM,Gini index,SI.POV.GINI,35.6
Jordan,JOR,Gini index,SI.POV.GINI,
Japan,JPN,Gini index,SI.POV.GINI,
Kazakhstan,KAZ,Gini index,SI.POV.GINI,27.8
Kenya,KEN,Gini index,SI.POV.GINI,
Kyrgyz Republic,KGZ,Gini index,SI.POV.GINI,27.7
Cambodia,KHM,Gini index,SI.POV.GINI,
Kiribati,KIR,Gini index,SI.POV.GINI,
St. Kitts and Nevis,KNA,Gini index,SI.POV.GINI,
"Korea, Rep.",KOR,Gini index,SI.POV.GINI,33.7
Kuwait,KWT,Gini index,SI.POV.GINI,
Latin America & Caribbean (excluding high income),LAC,Gini index,SI.POV.GINI,
Lao PDR,LAO,Gini index,SI.POV.GINI,38.8
Lebanon,LBN,Gini index,SI.POV.GINI,
Liberia,LBR,Gini index,SI.POV.GINI,
Libya,LBY,Gini index,SI.POV.GINI,
St. Lucia,LCA,Gini index,SI.POV.GINI,
Latin America & Caribbean,LCN,Gini index,SI.POV.GINI,
Least developed countries: UN classification,LDC,Gini index,SI.POV.GINI,
Low income,LIC,Gini index,SI.POV.GINI,
Liechtenstein,LIE,Gini index,SI.POV.GINI,
Sri Lanka,LKA,Gini index,SI.POV.GINI,
Lower middle income,LMC,Gini index,SI.POV.GINI,
Low & middle income,LMY,Gini index,SI.POV.GINI,
Lesotho,LSO,Gini index,SI.POV.GINI,
Late-demographic dividend,LTE,Gini index,SI.POV.GINI,
Lithuania,LTU,Gini index,SI.POV.GINI,35.7
Luxembourg,LUX,Gini index,SI.POV.GINI,35.4
Latvia,LVA,Gini index,SI.POV.GINI,35.1
"Macao SAR, China",MAC,Gini index,SI.POV.GINI,
St. Martin (French part),MAF,Gini index,SI.POV.GINI,
Morocco,MAR,Gini index,SI.POV.GINI,
Monaco,MCO,Gini index,SI.POV.GINI,
Moldova,MDA,Gini index,SI.POV.GINI,25.7
Madagascar,MDG,Gini index,SI.POV.GINI,
Maldives,MDV,Gini index,SI.POV.GINI,
Middle East & North Africa,MEA,Gini index,SI.POV.GINI,
Mexico,MEX,Gini index,SI.POV.GINI,46.0
Marshall Islands,MHL,Gini index,SI.POV.GINI,
Middle income,MIC,Gini index,SI.POV.GINI,
North Macedonia,MKD,Gini index,SI.POV.GINI,33.0
Mali,MLI,Gini index,SI.POV.GINI,36.0
Malta,MLT,Gini index,SI.POV.GINI,28.7
Myanmar,MMR,Gini index,SI.POV.GINI,
Middle East & North Africa (excluding high income),MNA,Gini index,SI.POV.GINI,
Montenegro,MNE,Gini index,SI.POV.GINI,36.8
Mongolia,MNG,Gini index,SI.POV.GINI,32.7
Northern Mariana Islands,MNP,Gini index,SI.POV.GINI,
Mozambique,MOZ,Gini index,SI.POV.GINI,
Mauritania,MRT,Gini index,SI.POV.GINI,
Mauritius,MUS,Gini index,SI.POV.GINI,
Malawi,MWI,Gini index,SI.POV.GINI,
Malaysia,MYS,Gini index,SI.POV.GINI,41.2
North America,NAC,Gini index,SI.POV.GINI,
Namibia,NAM,Gini index,SI.POV.GINI,
New Caledonia,NCL,Gini index,SI.POV.GINI,
Niger,NER,Gini index,SI.POV.GINI,37.3
Nigeria,NGA,Gini index,SI.POV.GINI,35.1
Nicaragua,NIC,Gini index,SI.POV.GINI,
Netherlands,NLD,Gini index,SI.POV.GINI,28.1
Norway,NOR,Gini index,SI.POV.GINI,27.6
Nepal,NPL,Gini index,SI.POV.GINI,
Nauru,NRU,Gini index,SI.POV.GINI,
New Zealand,NZL,Gini index,SI.POV.GINI,
OECD members,OED,Gini index,SI.POV.GINI,
Oman,OMN,Gini index,SI.POV.GINI,
Other small states,OSS,Gini index,SI.POV.GINI,
Pakistan,PAK,Gini index,SI.POV.GINI,29.6
Panama,PAN,Gini index,SI.POV.GINI,49.2
Peru,PER,Gini index,SI.POV.GINI,42.4
Philippines,PHL,Gini index,SI.POV.GINI,42.3
Palau,PLW,Gini index,SI.POV.GINI,
Papua New Guinea,PNG,Gini index,SI.POV.GINI,
Poland,POL,Gini index,SI.POV.GINI,30.2
Pre-demographic dividend,PRE,Gini index,SI.POV.GINI,
Puerto Rico,PRI,Gini index,SI.POV.GINI,
"Korea, Dem. People's Rep.",PRK,Gini index,SI.POV.GINI,
Portugal,PRT,Gini index,SI.POV.GINI,33.5
Paraguay,PRY,Gini index,SI.POV.GINI,46.0
West Bank and Gaza,PSE,Gini index,SI.POV.GINI,
Pacific island small states,PSS,Gini index,SI.POV.GINI,
Post-demographic dividend,PST,Gini index,SI.POV.GINI,
French Polynesia,PYF,Gini index,SI.POV.GINI,
Qatar,QAT,Gini index,SI.POV.GINI,
Romania,ROU,Gini index,SI.POV.GINI,35.8
Russian Federation,RUS,Gini index,SI.POV.GINI,35.3
Rwanda,RWA,Gini index,SI.POV.GINI,
South Asia,SAS,Gini index,SI.POV.GINI,
Saudi Arabia,SAU,Gini index,SI.POV.GINI,
Sudan,SDN,Gini index,SI.POV.GINI,
Senegal,SEN,Gini index,SI.POV.GINI,38.3
Singapore,SGP,Gini index,SI.POV.GINI,
Solomon Islands,SLB,Gini index,SI.POV.GINI,
Sierra Leone,SLE,Gini index,SI.POV.GINI,35.7
El Salvador,SLV,Gini index,SI.POV.GINI,38.6
San Marino,SMR,Gini index,SI.POV.GINI,
Somalia,SOM,Gini index,SI.POV.GINI,
Serbia,SRB,Gini index,SI.POV.GINI,35.0
Sub-Saharan Africa (excluding high income),SSA,Gini index,SI.POV.GINI,
South Sudan,SSD,Gini index,SI.POV.GINI,
Sub-Saharan Africa,SSF,Gini index,SI.POV.GINI,
Small states,SST,Gini index,SI.POV.GINI,
Sao Tome and Principe,STP,Gini index,SI.POV.GINI,
Suriname,SUR,Gini index,SI.POV.GINI,
Slovak Republic,SVK,Gini index,SI.POV.GINI,25.0
Slovenia,SVN,Gini index,SI.POV.GINI,24.6
Sweden,SWE,Gini index,SI.POV.GINI,30.0
Eswatini,SWZ,Gini index,SI.POV.GINI,
Sint Maarten (Dutch part),SXM,Gini index,SI.POV.GINI,
Seychelles,SYC,Gini index,SI.POV.GINI,32.1
Syrian Arab Republic,SYR,Gini index,SI.POV.GINI,
Turks and Caicos Islands,TCA,Gini index,SI.POV.GINI,
Chad,TCD,Gini index,SI.POV.GINI,37.5
East Asia & Pacific (IDA & IBRD countries),TEA,Gini index,SI.POV.GINI,
Europe & Central Asia (IDA & IBRD countries),TEC,Gini index,SI.POV.GINI,
Togo,TGO,Gini index,SI.POV.GINI,42.5
Thailand,THA,Gini index,SI.POV.GINI,36.4
Tajikistan,TJK,Gini index,SI.POV.GINI,
Turkmenistan,TKM,Gini index,SI.POV.GINI,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Gini index,SI.POV.GINI,
Timor-Leste,TLS,Gini index,SI.POV.GINI,
Middle East & North Africa (IDA & IBRD countries),TMN,Gini index,SI.POV.GINI,
Tonga,TON,Gini index,SI.POV.GINI,
South Asia (IDA & IBRD),TSA,Gini index,SI.POV.GINI,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Gini index,SI.POV.GINI,
Trinidad and Tobago,TTO,Gini index,SI.POV.GINI,
Tunisia,TUN,Gini index,SI.POV.GINI,
Turkiye,TUR,Gini index,SI.POV.GINI,42.4
Tuvalu,TUV,Gini index,SI.POV.GINI,
Tanzania,TZA,Gini index,SI.POV.GINI,40.5
Uganda,UGA,Gini index,SI.POV.GINI,
Ukraine,UKR,Gini index,SI.POV.GINI,26.1
Upper middle income,UMC,Gini index,SI.POV.GINI,
Uruguay,URY,Gini index,SI.POV.GINI,39.7
United States,USA,Gini index,SI.POV.GINI,41.4
Uzbekistan,UZB,Gini index,SI.POV.GINI,
St. Vincent and the Grenadines,VCT,Gini index,SI.POV.GINI,
"Venezuela, RB",VEN,Gini index,SI.POV.GINI,
British Virgin Islands,VGB,Gini index,SI.POV.GINI,
Virgin Islands (U.S.),VIR,Gini index,SI.POV.GINI,
Viet Nam,VNM,Gini index,SI.POV.GINI,35.7
Vanuatu,VUT,Gini index,SI.POV.GINI,
World,WLD,Gini index,SI.POV.GINI,
Samoa,WSM,Gini index,SI.POV.GINI,
Kosovo,XKX,Gini index,SI.POV.GINI,
"Yemen, Rep.",YEM,Gini index,SI.POV.GINI,
South Africa,ZAF,Gini index,SI.POV.GINI,
Zambia,ZMB,Gini index,SI.POV.GINI,
Zimbabwe,ZWE,Gini index,SI.POV.GINI,
Aruba,ABW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Africa Eastern and Southern,AFE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,72.5811615
Afghanistan,AFG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,37.2660408
Africa Western and Central,AFW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,60.03461075
Angola,AGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Albania,ALB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Andorra,AND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Arab World,ARB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,75.23117828
United Arab Emirates,ARE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.12635803
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Armenia,ARM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
American Samoa,ASM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Antigua and Barbuda,ATG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Australia,AUS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Austria,AUT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Azerbaijan,AZE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Burundi,BDI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Belgium,BEL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Benin,BEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Burkina Faso,BFA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Bangladesh,BGD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,76.36287689
Bulgaria,BGR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.41999817
Bahrain,BHR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
"Bahamas, The",BHS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Bosnia and Herzegovina,BIH,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Belarus,BLR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Belize,BLZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Bermuda,BMU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Bolivia,BOL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Brazil,BRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Barbados,BRB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,97.58999634
Bhutan,BTN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Botswana,BWA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Central African Republic,CAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Canada,CAN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Central Europe and the Baltics,CEB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.42526245
Switzerland,CHE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Channel Islands,CHI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Chile,CHL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
China,CHN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Cote d'Ivoire,CIV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Cameroon,CMR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
"Congo, Dem. Rep.",COD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
"Congo, Rep.",COG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,80.61000061
Colombia,COL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Comoros,COM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Cabo Verde,CPV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Costa Rica,CRI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.04000092
Caribbean small states,CSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Cuba,CUB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.67311096
Curacao,CUW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Cayman Islands,CYM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Cyprus,CYP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.36000061
Czechia,CZE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Germany,DEU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Djibouti,DJI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Dominica,DMA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Denmark,DNK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Dominican Republic,DOM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Algeria,DZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
East Asia & Pacific (excluding high income),EAP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96.29737091
Early-demographic dividend,EAR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,80.35800171
East Asia & Pacific,EAS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96.03774261
Europe & Central Asia (excluding high income),ECA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.30091858
Europe & Central Asia,ECS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.52377319
Ecuador,ECU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,94.48358917
"Egypt, Arab Rep.",EGY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Euro area,EMU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Eritrea,ERI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Spain,ESP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Estonia,EST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.87000275
Ethiopia,ETH,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
European Union,EUU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Fragile and conflict affected situations,FCS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,65.60453796
Finland,FIN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Fiji,FJI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
France,FRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Faroe Islands,FRO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
"Micronesia, Fed. Sts.",FSM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Gabon,GAB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
United Kingdom,GBR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Georgia,GEO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Ghana,GHA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Gibraltar,GIB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Guinea,GIN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,45.33000183
"Gambia, The",GMB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Guinea-Bissau,GNB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Equatorial Guinea,GNQ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Greece,GRC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Grenada,GRD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Greenland,GRL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Guatemala,GTM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Guam,GUM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Guyana,GUY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
High income,HIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
"Hong Kong SAR, China",HKG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Honduras,HND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Heavily indebted poor countries (HIPC),HPC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,64.94760132
Croatia,HRV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.44999695
Haiti,HTI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,
Hungary,HUN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.09999847
IBRD only,IBD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,89.44875336
IDA & IBRD total,IBT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,84.75753021
IDA total,IDA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,68.51959229
